340,3,29,495521,495550,14577074,0.035
341,3,29,495521,495550,14689971,0.035
342,3,29,495521,495550,14853596,0.035
343,3,29,495521,495550,14966712,0.040
344,3,29,495521,495550,15104176,0.036
345,3,29,495521,495550,15246440,0.040
346,3,29,495521,495550,15372622,0.033
347,3,29,495521,495550,15463639,0.033
348,3,28,4524932,4524960,15631322,0.039
349,3,28,4524932,4524960,15721195,0.034
350,3,28,4524932,4524960,15884230,0.033
351,3,29,33183163,33183192,16038160,0.034
352,3,29,33183163,33183192,16185023,0.037
353,3,29,33183163,33183192,16269417,0.038
354,3,29,33183163,33183192,16437156,0.037
355,3,29,33183163,33183192,16575113,0.037
356,3,29,33183163,33183192,16708771,0.035
357,3,29,33183163,33183192,16863081,0.035
358,3,29,33183163,33183192,16977751,0.036
359,3,29,33183163,33183192,17085480,0.039
360,3,29,33183163,33183192,17282446,0.040
361,3,29,33183163,33183192,17397203,0.043
362,3,29,33183163,33183192,17531105,0.038
363,3,29,33183163,33183192,17681801,0.037
364,3,28,285390,285418,17856352,0.039
365,3,28,285390,285418,17977233,0.040
366,3,28,285390,285418,18139926,0.040
367,3,28,285390,285418,18255685,0.040
368,3,28,285390,285418,18423267,0.041
369,3,28,285390,285418,18574209,0.040
370,3,30,12564825,12564855,18746876,0.040
371,3,30,12564825,12564855,18873946,0.039
372,3,30,12564825,12564855,19064760,0.049
373,3,30,12564825,12564855,19164736,0.045
374,3,30,12564825,12564855,19335509,0.041
375,3,30,12564825,12564855,19502338,0.042
376,3,30,12564825,12564855,19675861,0.041
377,3,30,12564825,12564855,19817047,0.042
378,3,30,12564825,12564855,19999994,0.043
379,3,30,12564825,12564855,20121538,0.042
380,3,30,12564825,12564855,20307927,0.044
381,3,30,12564825,12564855,20466617,0.043
382,3,30,12564825,12564855,20611980,0.046
383,3,30,12564825,12564855,20719876,0.053
384,3,30,12564825,12564855,20926418,0.048
385,3,30,12564825,12564855,21106586,0.051
386,3,30,12564825,12564855,21245647,0.058
387,3,30,12564825,12564855,21441826,0.055
388,3,30,12564825,12564855,21596732,0.048
389,3,30,12564825,12564855,21705704,0.055
390,3,30,12564825,12564855,21919734,0.046
391,3,30,12564825,12564855,22061171,0.046
392,3,30,12564825,12564855,22244699,0.047
393,3,30,12564825,12564855,22393019,0.048
394,3,30,12564825,12564855,22565802,0.063
395,3,30,12564825,12564855,22732155,0.050
396,3,30,12564825,12564855,22931229,0.054
397,3,30,12564825,12564855,23044325,0.058
398,3,30,12564825,12564855,23208183,0.061
399,3,30,12564825,12564855,23422198,0.052
400,3,30,12564825,12564855,23614979,0.054
401,3,30,12564825,12564855,23723706,0.050
402,3,30,12564825,12564855,23939218,0.050
403,3,30,12564825,12564855,24083828,0.051
404,3,30,12564825,12564855,24264940,0.052
405,3,30,12564825,12564855,24488882,0.061
406,3,30,12564825,12564855,24692552,0.059
407,3,30,12564825,12564855,24854389,0.059
408,3,30,12564825,12564855,25064943,0.060
409,3,30,12564825,12564855,25186186,0.058
410,3,30,12564825,12564855,25389041,0.054
411,3,30,12564825,12564855,25575642,0.058
412,3,30,12564825,12564855,25784782,0.058
413,3,30,12564825,12564855,25943691,0.055
414,3,30,12564825,12564855,26181477,0.055
415,3,30,12564825,12564855,26366485,0.056
416,3,30,12564825,12564855,26576559,0.058
417,3,30,12564825,12564855,26738606,0.060
418,3,30,12564825,12564855,26939115,0.059
419,3,30,12564825,12564855,27059573,0.059
420,3,30,12564825,12564855,27328315,0.058
421,3,30,12564825,12564855,27464034,0.059
422,3,30,12564825,12564855,27660999,0.059
423,3,30,12564825,12564855,27862485,0.059
424,3,30,12564825,12564855,28058854,0.064
425,3,30,12564825,12564855,28253891,0.060
426,3,30,12564825,12564855,28468375,0.082
427,3,30,12564825,12564855,28668627,0.069
428,3,30,12564825,12564855,28849082,0.061
429,3,30,12564825,12564855,29084676,0.062
430,3,30,12564825,12564855,29315457,0.065
431,3,30,12564825,12564855,29440220,0.062
432,3,30,12564825,12564855,29724595,0.063
433,3,30,12564825,12564855,29857311,0.064
434,3,30,12564825,12564855,30092805,0.071
435,3,30,12564825,12564855,30315155,0.073
436,3,30,12564825,12564855,30512399,0.072
437,3,30,12564825,12564855,30688003,0.070
438,3,30,12564825,12564855,30909769,0.071
439,3,30,12564825,12564855,31073717,0.074
440,3,30,12564825,12564855,31336412,0.076
441,3,30,12564825,12564855,31580185,0.075
442,3,30,12564825,12564855,31816868,0.079
443,3,30,12564825,12564855,31949365,0.068
444,3,30,12564825,12564855,32247543,0.076
445,3,30,12564825,12564855,32436048,0.071
446,3,30,12564825,12564855,32615286,0.079
447,3,30,12564825,12564855,32831099,0.070
448,3,30,12564825,12564855,33078262,0.070
449,3,30,12564825,12564855,33207838,0.072
450,3,30,12564825,12564855,33500163,0.074
451,3,30,12564825,12564855,33695611,0.073
452,3,30,12564825,12564855,33905346,0.087
453,3,30,12564825,12564855,34112524,0.083
454,3,30,12564825,12564855,34340813,0.084
455,3,30,12564825,12564855,34583277,0.077
456,3,32,55294100,55294132,34862426,0.074
457,3,32,55294100,55294132,35011468,0.075
458,3,32,55294100,55294132,35227622,0.085
459,3,32,55294100,55294132,35489400,0.082
460,3,32,55294100,55294132,35766517,0.080
461,3,32,55294100,55294132,35918487,0.089
462,3,32,55294100,55294132,36217023,0.079
463,3,32,55294100,55294132,36357777,0.079
464,3,32,55294100,55294132,36635389,0.078
465,3,32,55294100,55294132,36915415,0.081
466,3,32,55294100,55294132,37103799,0.079
467,3,32,55294100,55294132,37283111,0.086
468,3,32,55294100,55294132,37573230,0.089
469,3,32,55294100,55294132,37811101,0.094
470,3,32,55294100,55294132,38065334,0.089
471,3,31,55294101,55294132,38309512,0.082
472,3,31,55294101,55294132,38572444,0.092
473,3,31,55294101,55294132,38769710,0.092
474,3,31,55294101,55294132,39066418,0.093
475,3,31,55294101,55294132,39301781,0.083
476,3,31,55294101,55294132,39570400,0.092
477,3,31,55294101,55294132,39842541,0.107
478,3,31,55294101,55294132,40056083,0.104
479,3,31,55294101,55294132,40231110,0.089
480,3,31,55294101,55294132,40554021,0.094
481,3,31,55294101,55294132,40783928,0.107
482,3,31,55294101,55294132,40999767,0.091
483,3,31,55294101,55294132,41281795,0.100
484,3,31,55294101,55294132,41581528,0.088
485,3,31,55294101,55294132,41797169,0.089
486,3,31,55294101,55294132,42126208,0.104
487,3,31,55294101,55294132,42293746,0.113
488,3,31,55294101,55294132,42577037,0.097
489,3,31,55294101,55294132,42843005,0.106
490,3,31,55294101,55294132,43134637,0.119
491,3,31,55294101,55294132,43294285,0.095
492,3,31,55294101,55294132,43660277,0.129
493,3,31,55294101,55294132,43885750,0.120
494,3,33,599205,599238,44149615,0.102
495,3,33,599205,599238,44447156,0.094
496,3,33,599205,599238,44760452,0.095
497,3,33,599205,599238,45003047,0.100
498,3,33,599205,599238,45296140,0.121
499,3,33,599205,599238,45507121,0.107
500,3,33,599205,599238,45830559,0.099
